-0.0374480000000000	-0.0323720000000000
0.0195110000000000	0.0127120000000000
0.0200090000000000	0.00723000000000000
-0.00571200000000000	-0.0157340000000000
-0.0128860000000000	-0.00434500000000000
-0.00201300000000000	-0.0187430000000000
0.0222310000000000	0.00511400000000000
0.0101760000000000	0.00925700000000000
-0.00886600000000000	-0.000449000000000000
-0.0680370000000000	-0.0370290000000000
0.0760960000000000	0.0740240000000000
-0.00916500000000000	-0.0238740000000000
-0.0569900000000000	-0.0380560000000000
0.0729290000000000	0.0662380000000000
0.0408120000000000	0.0324460000000000
-0.00378000000000000	-0.00542100000000000
0.0311060000000000	0.0394310000000000
0.0135660000000000	0.0263660000000000
-0.00416300000000000	1.50000000000000e-05
0.0397110000000000	0.0214310000000000
0.0460610000000000	0.0364380000000000
-0.0914730000000000	-0.0690960000000000
0.0239260000000000	0.0232580000000000
0.0174840000000000	0.0309840000000000
0.0173560000000000	0.00379600000000000
0.00109700000000000	-0.00921000000000000
-0.0121290000000000	-0.00479900000000000
0.0365120000000000	0.0456750000000000
0.0150110000000000	0.0280850000000000
0.0276030000000000	0.00470700000000000
-0.00895100000000000	-0.00376500000000000
0.0896180000000000	0.0643650000000000
-0.00996800000000000	-0.0427890000000000
0.0261740000000000	0.0128120000000000
0.0180870000000000	0.0259770000000000
0.00868000000000000	0.00297000000000000
-0.00119000000000000	0.0272200000000000
-0.0121870000000000	0.00739700000000000
0.0177690000000000	-0.00679700000000000
-0.0203960000000000	-0.0108080000000000
-0.0384280000000000	-0.0344390000000000
-0.0282490000000000	-0.0377200000000000
-0.00615200000000000	0.0121250000000000
-0.0314090000000000	-0.0269430000000000
-0.0422780000000000	-0.0316710000000000
-0.0151390000000000	-0.0231160000000000
0.0467060000000000	0.0173010000000000
-0.0599440000000000	-0.0587890000000000
0.0116080000000000	0.00394400000000000
-0.0139060000000000	0.00900700000000000
-0.0249120000000000	-0.0173530000000000
-0.0113520000000000	0.00102800000000000
-0.00781200000000000	-0.0251640000000000
-0.0136240000000000	0.00425400000000000
0.00680200000000000	-0.00839200000000000
0.00129700000000000	0.00990400000000000
-0.00295700000000000	-0.00782400000000000
-0.0317800000000000	-0.0208400000000000
0.0155050000000000	0.00912600000000000
0.0152880000000000	-0.00447700000000000
-0.190346000000000	-0.203920000000000
0.00484100000000000	0.0113190000000000
-0.451498000000000	-0.460032000000000
-0.00855100000000000	-0.0149470000000000
0.0108450000000000	0.0160330000000000
0.0172030000000000	0.0124650000000000
-0.0483030000000000	-0.0460990000000000
